text,label
help me decide what mexican meal i want,67
what kind of mexican meal should i get,67
which mexican meal would be good,67
"i need to cook, what should i make",67
"i can't decide on dinner, what do you suggest",67
suggest a good mexican meal to me,67
do you have any suggestions for a meal from australia,67
i'd like you to give me an idea for a meal from iceland,67
can you suggest any good meals from chicago,67
please suggest a meal from italy to me,67
can you suggest to me any meals from nigeria,67
can you give me a meal suggestion for swedish cuisine,67
do you have any good recommendations for swiss cuisine,67
i'm looking for a good suggestion for norse cuisine,67
what's a good french meal,67
i'm looking for italian food suggestions,67
i want you to give me a suggestion for what to make for dinner,67
i want an italian meal suggestion,67
i need an italian meal suggestion,67
please give me a suggestion for what to make for dinner,67
i'd like an italian meal suggestion,67
i need you to give me a suggestion for what to make for dinner,67
i would love an italian meal suggestion,67
go ahead and give me a suggestion for what to make for dinner,67
i really want an italian meal suggestion,67
suggest food from italy to me,67
suggest an italian meal to me,67
what meal from italy do you suggest,67
what food from italy do you suggest,67
suggest a meal from italy to me,67
i need a suggestion for a dinner recipe,67
suggest a meal for me that comes from mexico,67
can you suggest a meal from ireland for me,67
suggest something for me to make myself for dinner,67
can you recommend for me a dish from ethiopia,67
what do you think i should prepare for my dinner,67
do you have any southern dishes to recommend,67
look up a recipe for dinner to suggest to me,67
what should i make for dinner,67
please suggest a british meal for me,67
what kind of greek food is good for dinner,67
what type of pizzas are available for dinner,67
need some good dinner ideas,67
"thinking about cooking dinner, what should i make",67
give me some options on what to cook for dinner,67
please provide an option for dinner,67
i would like to hear what ideas you have about making dinner tonight,67
do you have any suggestions as to what i should cook for dinner,67
suggest a meal from denmark to me,67
suggest a meal from korea to me,67
suggest a meal from germany to me,67
suggest a meal from india to me,67
suggest a meal from new york to me,67
what do you think i should make for dinner,67
what thoughts do you have about making dinnner tonight,67
let me pick your brain what do you think we should do for dinner tonight,67
any suggestions for a peruvian meal,67
what peruvian dish should i make,67
what should i get at a mexican restaurant,67
suggest a meal from peru for me,67
does life have meaning,68
is being alive the meaning of life,68
what is the real meaning of life,68
what is the answer to the meaning of life,68
is there really an answer to the meaning of life,68
does life have a meaning,68
who can tell me if there's any meaning to life,68
what makes life have any meaning,68
why do you think we're here,68
what's the answer to existence,68
what's the point of sentience,68
what's the purpose of existence,68
what's the purpose of life,68
what's the point of this dumpster fire known as life,68
what is life's meaning,68
is there a greater purpose in life,68
what is our purpose in life,68
how is life in existence,68
what's lifes meaning,68
what exactly is the meaning of life,68
whats lifes meaning exactly,68
what's the meaning of this life,68
what is the meaning of life here,68
does my life have meaning,68
i wish to know the meaning of life,68
i wanna know the meaning of life,68
i wanna know the point of life,68
i need to know the point of life,68
i must know the point of life,68
tell the meaning of life,68
i gotta know the meaning of life,68
what is your take on the meaning of life,68
tell me what is the purpose of life,68
what meaning does life hold,68
